70,,,//APPRAISAL_ORDER/PROPERTY/ABOVE_GRADE/TOTALROOMS
71,,,//APPRAISAL_ORDER/PROPERTY/ABOVE_GRADE/BEDROOMS
72,,,//APPRAISAL_ORDER/PROPERTY/ABOVE_GRADE/BATHS
73,,,//APPRAISAL_ORDER/PROPERTY/ABOVE_GRADE/GLA
74,,,//APPRAISAL_ORDER/PROPERTY/ACTUAL_AGE
75,,,//APPRAISAL_ORDER/PROPERTY/GARAGE
76,,,//APPRAISAL_ORDER/PROPERTY/GARAGE/@LOT_SIZE
77,2,,//APPRAISAL_ORDER/PROPERTY/FIREPLACES
78,,,//APPRAISAL_ORDER/PROPERTY/FIREPLACES
79,,,//APPRAISAL_ORDER/PROPERTY/BASEMENT/BASEMENT_FULL
80,,,//APPRAISAL_ORDER/PROPERTY/BASEMENT/BASEMENT_PARTIAL
81,,,//APPRAISAL_ORDER/PROPERTY/BASEMENT/CRAWL_SPACE
82,,,//APPRAISAL_ORDER/PROPERTY/BASEMENT/CONCRETE_SLAB
83,,,//APPRAISAL_ORDER/PROPERTY/CENTRAL_AC
84,,,//APPRAISAL_ORDER/PROPERTY/GROSS_TAXES
85,,,//APPRAISAL_ORDER/PROPERTY/LAST_SOLD
86,7,,//APPRAISAL_ORDER/PROPERTY/LAST_SOLD/@DATE
87,,,//APPRAISAL_ORDER/PROPERTY/ASSESSED_VALUE
88,1,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_STATUS[text()[contains(.,'complete')]]
89,1,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_STATUS[text()[contains(.,'proposed')]]
90,1,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_STATUS[text()[contains(.,'under construction')]]
91,1,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_TYPE[@TYPE='Single Family']
92,1,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_TYPE[@TYPE='Condominum']
93,1,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_TYPE[@TYPE='PUD/Townhouse']
94,1,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_TYPE[@TYPE='2-4 Units']
95,1,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_TYPE[@TYPE='Vacant Land']
96,1,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_TYPE[@TYPE='Commercial']
97,1,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_TYPE[@TYPE='Other']
98,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_TYPE[@TYPE='Other']
99,,,//APPRAISAL_ORDER/ASSIGNMENT/APPRAISALTYPE
100,,,//APPRAISAL_ORDER/ASSIGNMENT/APPRAISAL_PURPOSE
101,8,,//APPRAISAL_ORDER/ASSIGNMENT/APPRAISAL_INSTRUCTIONS
102,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Owner']/NAME
103,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Owner']/PHONE
104,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Owner']/TIME_TO_CALL
105,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Occupant']/NAME
106,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Occupant']/PHON
107,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Occupant']/TIME_TO_CALL
108,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Borrower']/NAME
109,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Borrower']/PHONE
110,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Borrower']/TIME_TO_CALL
111,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Co-Borrower']/NAME
112,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Co-Borrower']/PHONE
113,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Co-Borrower']/TIME_TO_CALL
114,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Agent']/NAME
115,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Agent']/PHONE
116,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Agent']/TIME_TO_CALL
117,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Other']/@CONTACT_SUBTYPE
118,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Other']/NAME
119,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Other']/PHONE
120,,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/CONTACT[@CONTACT_TYPE='Other']/TIME_TO_CALL
121,3,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/INSPECTION_DATE
122,4,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/INSPECTION_DATE
123,5,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/INSPECTION_DATE
124,6,AM,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/INSPECTION_DATE
125,6,PM,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/INSPECTION_DATE
126,8,,//APPRAISAL_ORDER/PROPERTY/PROPERTY_ACCESS/ACCESS_INSTRUCTIONS
127,8,,//APPRAISAL_ORDER/COMMENTS
