XML Node Name,ClickForms Cell #,ClickForms Page #,Cell Type
OTHERFILENUMBER,5,1,
FNMA_FILENUMBER,3,1,
SUBPROPADDRESS,8,1,
SUBUNITNO,9,1,
SUBCITY,10,1,
SUBSTATE,11,1,
SUBZIP,12,1,
SUBBORROWER,13,1,
SUBCUROWNER,14,1,
SUBCOUNTY,15,1,
SUBLEGALDESCRIP,16,1,
SUBASSESSPARCEL,17,1,
SUBTAXYEAR,18,1,
SUBRETAX,19,1,
SUBPROJNAME,20,1,
SUBPHASENO,21,1
SUBMAPREF,22,1
SUBCENTRACT,23,1
CONDITION,,1
LOCATION,,1
SUBOCCUP_OWNER,24,1
SUBOCCUP_TENANT,25,1
SUBOCCUP_VACANT,26,1
SUBSPECASSESS,27,1
SUBHOA,28,1
HOAPERYEAR,29,1
HOAPERMONTH,30,1
SUBPRA_FEESIMPLE,31,1
SUBPRA_LEASEHOLD,32,1
SUBPRA_OTHER,33,1
SUBPRA_OTHTXT,34,1
PUR_PURCHASE,35,1
PUR_REFINANCE,36,1
PUR_OTHER,37,1
PUR_OTHER_TXT,38,1
SUBLENCLIENT,39,1
SUBLCADDRESS,40,1
LENDERADDRESS1,,1
LENDERCITY,,1
LENDERSTATE,,1
LENDERZIP,,1
SUBLISTDPRI12_YES,41,1
SUBLISTDPRI12_NO,42,1
SUBLISTDPRI12_TXT,43,1
SUBLISTDPRI12_TXT2,,1
SUBPMTCTRREV_YES,44,1
SUBPMTCTRREV_NO,45,1
SUBPMTCTRREV_TXT1,46,1
SUBPMTCTRREV_TXT2,,1
CP_POP1,,1
SUBSALEPRICE,47,1
DOC_POP1,,1
SUBDATEOFSALE,48,1
SELLERISOWNER_YES,49,1
SELLERISOWNER_NO,50,1
SELLERISOWNER_TXT1,51,1
SUBLOANCONC_YES,52,1
SUBLOANCONC_NO,53,1
LC_POP1,,1
SUBLOANCONC,,1
SUBLOANCONC_TXT,54,1
SUBLOANCONC_TXT2,,1
SUBLOANCONC_TXT3,,1
NBHLOC_URBAN,55,1
NBHLOC_SUBURBAN,56,1
NBHLOC_RURAL,57,1
NBHBLTUP_OVER75,58,1
NBHBLTUP_25TO75,59,1
NBHBLTUP_UNDER25,60,1
NBHGRWRT_RAPID,61,1
NBHGRWRT_STABLE,62,1
NBHGRWRT_SLOW,63,1
NBHPROPVAL_INCR,64,1
NBHPROPVAL_STAB,65,1
NBHPROPVAL_DECL,66,1
NBHDEMSUP_SHRTG,67,1
NBHDEMSUP_INBAL,68,1
NBHDEMSUP_OVRSUP,69,1
NBHMKTTIME_UND3,70,1
NBHMKTTIME_3TO6,71,1
NBHMKTTIME_OVR6,72,1
CONDOPRICELOW,73,1
CONDOPRICEHIGH,74,1
CONDOPRICEPRED,75,1
CONDOAGELOW,76,1
CONDOAGEHIGH,77,1
CONDOAGEPRED,78,1
LANDUSEPCT,,1
CF_PLU_TOTAL_PCT,,1
PLUONEFAM,79,1
PLU2TO4FAM,80,1
PLUMULTIFAM,81,1
PLUCOMMERCIAL,82,1
PLUOTHER,83,1
NBHBOUNDARIES_1,84,1
NBHBOUNDARIES_2,,1
NBHFACTORS_1,85,1
NBHFACTORS_2,,1
NBHFACTORS_3,,1
NBHMKTCOND_1,86,1
NBHMKTCOND_2,,1
NBHMKTCOND_3,,1
SITTOPO,87,1
SITSIZE,88,1
DENPERACRE,89,1
SITVIEW,90,1
SITZONCLASS,91,1
SITZONDESC,92,1
SITZON_LEGAL,93,1
SITZON_LEGALNON,94,1
ZONREBUILDOK_YES,95,1
ZONREBUILDOK_NO,96,1
ZONREBUILDOK_TXT,,1
SITZON_NOZONING,97,1
SITZON_ILLEGAL,98,1
SITZON_ILLEGAL_TXT,99,1
SITHBUSE_PRESENT,100,1
SITHBUSE_OTHER,101,1
SITHBUSE_EXPLAIN,102,1
SITHBUSE_EXPLAIN2,,1
UTLELECT_PUB,103,1
UTLELECT_OTH,104,1
UTLELECT_OTHER,105,1
UTLGAS_PUB,106,1
UTLGAS_OTH,107,1
UTLGAS_OTHER,108,1
UTLWATER_PUB,109,1
UTLWATER_OTH,110,1
UTLWATER_OTHER,111,1
UTLSANSEW_PUB,112,1
UTLSANSEW_OTH,113,1
UTLSANSEW_OTHER,114,1
OSISTREET_TYPE,115,1
OSISTREET_PUB,116,1
OSISTREET_PRIV,117,1
OSIALLEY_TYPE,118,1
OSIALLEY_PUB,119,1
OSIALLEY_PRIV,120,1
SITFLDHAZ_YES,121,1
SITFLDHAZ_NO,122,1
SITFEMAZONE,123,1
SITFEMAMAPNO,124,1
SITFEMAMAPDATE,125,1
UTLOSI_TYP_YES,126,1
UTLOSI_TYP_NO,127,1
UTLOSI_TYP_TXT,128,1
SITADVCOND_YES,129,1
SITADVCOND_NO,130,1
SITCOMMENTS_1,131,1
SITCOMMENTS_2,,1
