XML Node Name,ClickForms Cell #,ClickForms Page #,Cell Type
OTHERFILENUMBER,5,1,
FNMA_FILENUMBER,3,1,
GBA_POP1,,1,
GSU_AD_ADDR1,14,1,
GSU_AD_ADDR2,15,1,
GSU_PR_SALEPR1,16,1,
GSU_SF_PRGBA,17,1,
GSU_RN_GRM,18,1,
GSU_RN_GMRM,19,1,
GSU_PR_PERUNIT,20,1,
GSU_PR_PERROOM,21,1,
GSU_PR_PERBDRM,22,1,
GSU_RN_CTRLYES,23,1,
GSU_RN_CTRLNO,24,1,
GSU_SC_SOURCE1,,1,
GSU_SC_SOURCE2,,1
GSU_FN_CONC1,,1
GSU_FN_CONC2,,1
GSU_DT_SALTIM1,,1
GSU_LC_LOCAT1,25,1
GSU_RG_RIGHTS,26,1
GSU_ST_SITSIZE,27,1
GSU_ST_SITEVW,28,1
GSU_DA_DESAPL1,29,1
GSU_DA_CONSTQL,30,1
GSU_AG_AGYRBLT,31,1
GSU_AG_COND1,32,1
GSU_SF_GBA,33,1
GSU_RM_TOTAL1,34,1
GSU_RM_BED1,35,1
GSU_RM_BATHS1,36,1
GSU_RM_TOTAL2,37,1
GSU_RM_BED2,38,1
GSU_RM_BATHS2,39,1
GSU_RM_TOTAL3,40,1
GSU_RM_BED3,41,1
GSU_RM_BATHS3,42,1
GSU_RM_TOTAL4,43,1
GSU_RM_BED4,44,1
GSU_RM_BATHS4,45,1
GSU_BM_BSM1,46,1
GSU_BM_BSM2,47,1
GSU_FU_FUNCTUT,48,1
GSU_HC_HTCOOL,49,1
GSU_EE_EFFIC1,50,1
GSU_CR_GARPRK1,51,1
GSU_PF_PORPAT1,52,1
GSU_CM_OTHR1_TEXT,53,1
GSU_BL_BLANK1,54,1
GSU_CM_OTHR2_TEXT,55,1
GSU_BL_BLANK2,56,1
GSU_CM_OTHR3_TEXT,57,1
GSU_BL_BLANK3,58,1
GC1_AD_ADDR1,60,1
GC1_AD_ADDR2,61,1
GC1_PROX1,62,1
GC1_PR_SALEPR1,63,1
GC1_SF_PRGBA,64,1
GC1_RN_GRM,65,1
GC1_RN_GMRM,66,1
GC1_PR_PERUNIT,67,1
GC1_PR_PERROOM,68,1
GC1_PR_PERBDRM,69,1
GC1_RN_CTRLYES,70,1
GC1_RN_CTRLNO,71,1
GC1_SC_SOURCE1,72,1
GC1_SC_SOURCE2,73,1
GC1_FN_CONC1,74,1
GC1_FN_CONC1_ADJ,75,1
GC1_FN_CONC2,76,1
GC1_FN_CONC2_ADJ,77,1
GC1_DT_SALTIM1,78,1
GC1_DT_SALTIM1_ADJ,79,1
GC1_LC_LOCAT1,80,1
GC1_LC_LOCAT1_ADJ,81,1
GC1_RG_RIGHTS,82,1
GC1_RG_RIGHTS_ADJ,83,1
GC1_ST_SITSIZE,84,1
GC1_ST_SITSIZE_ADJ,85,1
GC1_ST_SITEVW,86,1
GC1_ST_SITEVW_ADJ,87,1
GC1_DA_DESAPL1,88,1
GC1_DA_DESAPL1_ADJ,89,1
GC1_DA_CONSTQL,90,1
GC1_DA_CONSTQL_ADJ,91,1
GC1_AG_AGYRBLT,92,1
GC1_AG_AGYRBLT_ADJ,93,1
GC1_AG_COND1,94,1
GC1_AG_COND1_ADJ,95,1
GC1_SF_GBA,96,1
GC1_SF_GBA_ADJ,97,1
GC1_RM_TOTAL1,99,1
GC1_RM_BED1,100,1
GC1_RM_BATHS1,101,1
GC1_UN_NUM1_ADJ,102,1
GC1_RM_TOTAL2,103,1
GC1_RM_BED2,104,1
GC1_RM_BATHS2,105,1
GC1_UN_NUM2_ADJ,106,1
GC1_RM_TOTAL3,107,1
GC1_RM_BED3,108,1
GC1_RM_BATHS3,109,1
GC1_UN_NUM3_ADJ,110,1
GC1_RM_TOTAL4,111,1
GC1_RM_BED4,112,1
GC1_RM_BATHS4,113,1
GC1_UN_NUM4_ADJ,114,1
GC1_BM_BSM1,115,1
GC1_BM_BSM1_ADJ,116,1
GC1_BM_BSM2,117,1
GC1_BM_BSM2_ADJ,118,1
GC1_FU_FUNCTUT,119,1
GC1_FU_FUNCTUT_ADJ,120,1
GC1_HC_HTCOOL,121,1
GC1_HC_HTCOOL_ADJ,122,1
GC1_EE_EFFIC1,123,1
GC1_EE_EFFIC1_ADJ,124,1
GC1_CR_GARPRK1,125,1
GC1_CR_GARPRK1_ADJ,126,1
GC1_PF_PORPAT1,127,1
GC1_PF_PORPAT1_ADJ,128,1
GC1_BL_BLANK1,129,1
GC1_BL_BLANK1_ADJ,130,1
GC1_BL_BLANK2,131,1
GC1_BL_BLANK2_ADJ,132,1
GC1_BL_BLANK3,133,1
GC1_BL_BLANK3_ADJ,134,1
GC1_CHECKPOS_ADJ,135,1
GC1_CHECKNEG_ADJ,136,1
GC1_NETADJ_ADJ,137,1
GC1_ADJSALEPRC_ADJ,138,1
GC1_ADJPRGBA,,1
GC1_ADJPRUNIT,139,1
GC1_ADJPRROOM,140,1
GC1_ADJPRBDRM,141,1
GC2_AD_ADDR1,143,1
GC2_AD_ADDR2,144,1
GC2_PROX1,145,1
GC2_PR_SALEPR1,146,1
GC2_SF_PRGBA,147,1
GC2_RN_GRM,148,1
GC2_RN_GMRM,149,1
GC2_PR_PERUNIT,150,1
GC2_PR_PERROOM,151,1
GC2_PR_PERBDRM,152,1
GC2_RN_CTRLYES,153,1
GC2_RN_CTRLNO,154,1
GC2_SC_SOURCE1,155,1
GC2_SC_SOURCE2,156,1
GC2_FN_CONC1,157,1
GC2_FN_CONC1_ADJ,158,1
GC2_FN_CONC2,159,1
GC2_FN_CONC2_ADJ,160,1
GC2_DT_SALTIM1,161,1
GC2_DT_SALTIM1_ADJ,162,1
GC2_LC_LOCAT1,163,1
GC2_LC_LOCAT1_ADJ,164,1
GC2_RG_RIGHTS,165,1
GC2_RG_RIGHTS_ADJ,166,1
GC2_ST_SITSIZE,167,1
GC2_ST_SITSIZE_ADJ,168,1
GC2_ST_SITEVW,169,1
GC2_ST_SITEVW_ADJ,170,1
GC2_DA_DESAPL1,171,1
GC2_DA_DESAPL1_ADJ,172,1
GC2_DA_CONSTQL,173,1
GC2_DA_CONSTQL_ADJ,174,1
GC2_AG_AGYRBLT,175,1
GC2_AG_AGYRBLT_ADJ,176,1
GC2_AG_COND1,177,1
GC2_AG_COND1_ADJ,178,1
GC2_SF_GBA,179,1
GC2_SF_GBA_ADJ,180,1
GC2_RM_TOTAL1,182,1
GC2_RM_BED1,183,1
GC2_RM_BATHS1,184,1
GC2_UN_NUM1_ADJ,185,1
GC2_RM_TOTAL2,186,1
GC2_RM_BED2,187,1
GC2_RM_BATHS2,188,1
GC2_UN_NUM2_ADJ,189,1
GC2_RM_TOTAL3,190,1
GC2_RM_BED3,191,1
GC2_RM_BATHS3,192,1
GC2_UN_NUM3_ADJ,193,1
GC2_RM_TOTAL4,194,1
GC2_RM_BED4,195,1
GC2_RM_BATHS4,196,1
GC2_UN_NUM4_ADJ,197,1
GC2_BM_BSM1,198,1
GC2_BM_BSM1_ADJ,199,1
GC2_BM_BSM2,200,1
GC2_BM_BSM2_ADJ,201,1
GC2_FU_FUNCTUT,202,1
GC2_FU_FUNCTUT_ADJ,203,1
GC2_HC_HTCOOL,204,1
GC2_HC_HTCOOL_ADJ,205,1
GC2_EE_EFFIC1,206,1
GC2_EE_EFFIC1_ADJ,207,1
GC2_CR_GARPRK1,208,1
GC2_CR_GARPRK1_ADJ,209,1
GC2_PF_PORPAT1,210,1
GC2_PF_PORPAT1_ADJ,211,1
GC2_BL_BLANK1,212,1
GC2_BL_BLANK1_ADJ,213,1
GC2_BL_BLANK2,214,1
GC2_BL_BLANK2_ADJ,215,1
GC2_BL_BLANK3,216,1
GC2_BL_BLANK3_ADJ,217,1
GC2_CHECKPOS_ADJ,218,1
GC2_CHECKNEG_ADJ,219,1
GC2_NETADJ_ADJ,220,1
GC2_ADJSALEPRC_ADJ,221,1
GC2_ADJPRUNIT,222,1
GC2_ADJPRROOM,223,1
GC2_ADJPRBDRM,224,1
GC3_AD_ADDR1,226,1
GC3_AD_ADDR2,227,1
GC3_PROX1,228,1
GC3_PR_SALEPR1,229,1
GC3_SF_PRGBA,230,1
GC3_RN_GRM,231,1
GC3_RN_GMRM,232,1
GC3_PR_PERUNIT,233,1
GC3_PR_PERROOM,234,1
GC3_PR_PERBDRM,235,1
GC3_RN_CTRLYES,236,1
GC3_RN_CTRLNO,237,1
GC3_SC_SOURCE1,238,1
GC3_SC_SOURCE2,239,1
GC3_FN_CONC1,240,1
GC3_FN_CONC1_ADJ,241,1
GC3_FN_CONC2,242,1
GC3_FN_CONC2_ADJ,243,1
GC3_DT_SALTIM1,244,1
GC3_DT_SALTIM1_ADJ,245,1
GC3_LC_LOCAT1,246,1
GC3_LC_LOCAT1_ADJ,247,1
GC3_RG_RIGHTS,248,1
GC3_RG_RIGHTS_ADJ,249,1
