-99,CellType,OrigCell,NewCell,PageNum,UCIAR11,66
0,2,1,5,11
0,2,2,6,11
0,2,3,7,11
0,2,4,8,11
0,2,5,9,11
0,2,6,10,11
0,2,7,11,11
0,2,8,12,11
0,2,9,13,11
0,2,10,14,11
0,2,11,15,11
0,2,12,16,11
0,2,13,17,11
0,2,14,18,11
0,2,15,19,11
0,2,16,20,11
0,2,17,21,11
0,2,18,22,11
0,2,19,23,11
0,2,20,24,11
0,2,21,25,11
0,2,22,26,11
0,2,23,27,11
0,2,24,28,11
0,2,25,29,11
0,2,26,30,11
0,2,27,31,11
0,2,28,32,11
0,2,29,33,11
0,2,30,34,11
0,2,31,35,11
0,2,32,36,11
0,2,33,37,11
0,2,34,38,11
0,2,35,39,11
0,2,36,40,11
0,2,37,41,11
0,2,38,42,11
0,2,39,43,11
0,2,40,44,11
0,2,41,45,11
0,2,42,46,11
0,2,43,47,11
0,2,44,48,11
0,2,45,49,11
0,2,46,50,11
0,2,47,51,11
0,2,48,52,11
0,2,49,53,11
0,2,50,54,11
0,2,51,55,11
0,2,52,56,11
0,2,53,57,11
0,2,54,58,11
0,2,55,59,11
0,2,56,60,11
0,2,57,61,11
0,2,58,62,11
0,2,59,63,11
0,2,60,64,11
0,2,61,65,11
0,2,62,66,11
0,2,63,67,11
0,2,64,68,11
0,2,65,69,11
0,2,66,70,11
0,2,67,71,11
0,2,68,72,11
0,2,69,73,11
0,2,70,74,11
0,2,71,75,11
0,2,72,76,11
0,2,73,77,11
0,2,74,78,11
0,2,75,79,11
0,2,76,80,11
0,2,77,81,11
0,2,78,82,11
0,2,79,83,11
0,2,80,84,11
0,2,81,85,11
0,2,82,86,11
0,2,83,87,11
0,2,84,88,11
0,2,85,89,11
0,2,86,90,11
0,2,87,91,11
0,2,88,92,11
0,2,89,93,11
0,2,90,94,11
0,2,91,95,11
0,2,92,96,11
0,2,93,97,11
0,2,94,98,11
0,2,95,99,11
0,2,96,100,11
0,2,97,101,11
0,2,98,102,11
0,2,99,103,11
0,2,100,104,11
0,2,101,105,11
0,2,102,106,11
0,2,103,107,11
0,2,104,108,11
0,2,105,109,11
0,2,106,110,11
0,2,107,111,11
0,2,108,112,11
0,2,109,113,11
0,2,110,114,11
0,2,111,115,11
0,2,112,116,11
0,2,113,117,11
0,2,114,118,11
0,2,115,119,11
0,2,116,120,11
0,2,117,121,11
0,2,118,122,11
0,2,119,123,11
0,2,120,124,11
0,2,121,125,11
0,2,122,126,11
0,2,123,127,11
0,2,124,128,11
0,2,125,129,11
0,2,126,130,11
0,2,127,131,11
0,2,128,132,11
0,2,129,133,11
0,2,130,134,11
0,2,131,135,11
0,2,132,136,11
0,2,133,137,11
0,2,134,138,11
0,2,135,139,11
0,2,136,140,11
0,2,137,141,11
0,2,138,142,11
0,2,139,143,11
0,2,140,144,11
0,2,141,145,11
0,2,142,146,11
0,2,143,147,11
0,2,144,148,11
0,2,145,149,11
0,2,146,150,11
0,2,147,151,11
0,2,148,152,11
0,2,149,153,11
0,2,150,154,11
0,2,151,155,11
0,2,152,156,11
0,2,153,157,11
0,2,154,158,11
0,2,155,159,11
0,2,156,160,11
0,2,157,161,11
0,2,158,162,11
0,2,159,163,11
0,2,160,164,11
0,2,161,165,11
0,2,162,166,11
0,2,163,167,11
0,2,164,168,11
0,2,165,169,11
0,2,166,170,11
0,2,167,171,11
0,2,168,172,11
0,2,169,173,11
0,2,170,174,11
0,2,171,175,11
0,2,172,176,11
0,2,173,177,11
0,2,174,1,11
